date,station_id,season,temperature,humidity,wind_speed,wind_direction,rainfall
2022-01-14,C0F9Y0,winter,1.1,69,5.2,285,0.0
2022-01-15,C0F9Y0,winter,1.2,67,3.6,246,0.0
2022-01-16,C0F9Y0,winter,2.5,81,3.2,200,0.0
2022-01-17,C0F9Y0,winter,3.0,92,3.6,238,2.0
2022-01-18,C0F9Y0,winter,2.2,97,3.3,225,10.0
2022-01-19,C0F9Y0,winter,-0.1,96,3.7,209,1.0
2022-01-20,C0F9Y0,winter,0.0,96,2.8,219,0.5
2022-01-21,C0F9Y0,winter,0.1,100,2.7,209,16.5
2022-01-22,C0F9Y0,winter,2.7,100,3.8,217,25.0
2022-01-23,C0F9Y0,winter,2.9,95,4.5,228,1.5
2022-01-24,C0F9Y0,winter,1.8,99,3.7,245,11.5
2022-01-25,C0F9Y0,winter,1.6,87,3.8,202,4.0
2022-01-26,C0F9Y0,winter,3.8,75,2.1,219,0.0
2022-01-27,C0F9Y0,winter,3.4,74,2.2,215,0.0
2022-01-28,C0F9Y0,winter,3.3,82,2.8,218,1.0
2022-01-29,C0F9Y0,winter,2.7,96,4.3,233,18.5
2022-01-30,C0F9Y0,winter,-0.8,76,3.9,232,0.5
2022-01-31,C0F9Y0,winter,0.3,51,2.9,292,0.0
2022-02-01,C0F9Y0,winter,0.8,99,2.7,235,24.0
2022-02-02,C0F9Y0,winter,2.4,92,3.2,237,4.5
2022-02-03,C0F9Y0,winter,1.7,98,4.6,215,5.5
2022-02-04,C0F9Y0,winter,0.8,78,5.4,225,0.0
2022-02-05,C0F9Y0,winter,2.5,33,4.5,270,0.0
2022-02-06,C0F9Y0,winter,4.0,34,2.5,266,0.0
2022-02-07,C0F9Y0,winter,3.7,69,5.6,224,9.0
2022-02-08,C0F9Y0,winter,2.3,86,5.9,242,5.0
2022-02-09,C0F9Y0,winter,1.2,80,3.9,260,0.0
2022-02-10,C0F9Y0,winter,0.9,85,3.3,223,0.0
2022-02-11,C0F9Y0,winter,3.4,61,2.9,201,0.0
2022-02-12,C0F9Y0,winter,5.9,37,3.0,221,0.0
2022-02-13,C0F9Y0,winter,2.4,80,2.9,203,6.0
2022-02-14,C0F9Y0,winter,0.7,77,3.8,220,27.0
2022-02-15,C0F9Y0,winter,-0.2,59,3.4,225,0.0
2022-02-16,C0F9Y0,winter,-0.5,72,2.3,197,0.0
2022-02-17,C0F9Y0,winter,0.9,82,2.3,222,1.0
2022-02-18,C0F9Y0,winter,1.7,95,3.3,274,7.0
2022-02-19,C0F9Y0,winter,2.4,100,3.8,235,50.5
2022-02-20,C0F9Y0,winter,0.7,100,2.0,282,24.5
2022-02-21,C0F9Y0,winter,1.6,100,4.3,219,35.5
2022-02-22,C0F9Y0,winter,3.4,99,3.5,217,41.0
2022-02-23,C0F9Y0,winter,3.4,97,5.0,218,56.5
2022-02-24,C0F9Y0,winter,2.5,65,5.5,240,0.0
2022-02-25,C0F9Y0,winter,3.1,52,5.0,244,0.0
2022-02-26,C0F9Y0,winter,5.6,24,4.8,250,0.0
2022-02-27,C0F9Y0,winter,7.3,22,4.2,240,0.0
2022-02-28,C0F9Y0,winter,9.1,19,4.3,234,0.0
2022-03-01,C0F9Y0,spring,9.1,28,3.7,244,0.0
2022-03-02,C0F9Y0,spring,7.6,38,3.9,253,0.0
2022-03-03,C0F9Y0,spring,5.9,53,3.4,254,0.0
2022-03-04,C0F9Y0,spring,5.3,71,3.6,242,0.0
2022-03-05,C0F9Y0,spring,3.4,71,2.4,240,0.0
2022-03-06,C0F9Y0,spring,4.1,79,3.9,281,0.0
2022-03-07,C0F9Y0,spring,0.4,90,3.6,270,15.5
2022-03-08,C0F9Y0,spring,3.9,17,1.5,35,0.0
2022-03-09,C0F9Y0,spring,6.2,22,1.9,206,0.0
2022-03-10,C0F9Y0,spring,5.9,20,2.1,211,0.0
2022-03-11,C0F9Y0,spring,4.2,42,1.7,323,0.0
2022-03-12,C0F9Y0,spring,6.3,47,1.9,223,0.0
2022-03-13,C0F9Y0,spring,7.0,40,2.4,3,0.0
2022-03-14,C0F9Y0,spring,3.6,73,2.3,205,0.0
2022-03-15,C0F9Y0,spring,4.6,70,2.0,265,0.0
2022-03-16,C0F9Y0,spring,7.3,49,1.8,232,0.0
2022-03-17,C0F9Y0,spring,6.8,77,4.4,224,2.0
2022-03-18,C0F9Y0,spring,6.5,71,4.7,235,0.5
2022-03-19,C0F9Y0,spring,8.5,35,2.3,218,0.0
2022-03-20,C0F9Y0,spring,6.6,67,2.9,226,0.0
2022-03-21,C0F9Y0,spring,5.7,96,3.8,231,6.0
2022-03-22,C0F9Y0,spring,6.7,96,4.2,262,2.5
2022-03-23,C0F9Y0,spring,5.7,98,4.6,277,52.5
2022-03-24,C0F9Y0,spring,5.3,99,2.4,228,17.0
2022-03-25,C0F9Y0,spring,7.9,94,4.9,235,1.0
2022-03-26,C0F9Y0,spring,7.7,98,4.6,239,51.0
2022-03-27,C0F9Y0,spring,6.5,97,4.6,223,27.0
2022-03-28,C0F9Y0,spring,5.1,100,3.1,217,53.0
2022-03-29,C0F9Y0,spring,6.0,99,3.4,227,8.0
2022-03-30,C0F9Y0,spring,6.4,95,3.1,217,3.0
2022-03-31,C0F9Y0,spring,7.1,92,2.7,222,2.0
2022-05-01,C0F9Y0,spring,6.6,96,2.5,216,13.0
2022-05-02,C0F9Y0,spring,4.6,100,3.0,344,49.0
2022-05-03,C0F9Y0,spring,6.6,98,2.6,242,8.0
2022-05-04,C0F9Y0,spring,6.8,100,2.0,234,31.0
2022-05-05,C0F9Y0,spring,8.3,80,2.9,218,0.0
2022-05-06,C0F9Y0,spring,9.2,69,2.5,232,0.0
2022-05-07,C0F9Y0,spring,9.6,71,1.7,222,0.0
2022-05-08,C0F9Y0,spring,8.0,87,2.3,227,3.0
2022-05-09,C0F9Y0,spring,6.6,93,2.9,220,1.5
2022-05-10,C0F9Y0,spring,7.8,91,2.6,226,3.5
2022-05-11,C0F9Y0,spring,7.4,99,2.9,218,9.0
2022-05-12,C0F9Y0,spring,8.0,95,3.2,217,6.5
2022-05-13,C0F9Y0,spring,7.6,100,4.4,223,14.5
2022-05-14,C0F9Y0,spring,7.9,100,3.4,213,34.0
2022-05-15,C0F9Y0,spring,9.1,100,2.8,220,18.0
2022-05-16,C0F9Y0,spring,8.5,100,3.3,217,60.0
2022-05-17,C0F9Y0,spring,7.7,100,3.3,222,12.0
2022-05-18,C0F9Y0,spring,9.3,72,2.4,217,0.0
2022-05-19,C0F9Y0,spring,8.7,94,2.0,217,10.0
2022-05-20,C0F9Y0,spring,9.9,69,1.6,227,0.5
2022-05-21,C0F9Y0,spring,7.5,96,2.2,283,1.5
2022-05-22,C0F9Y0,spring,8.0,99,2.7,241,7.5
2022-05-23,C0F9Y0,spring,8.8,99,2.9,237,4.5
2022-05-24,C0F9Y0,spring,9.6,100,2.5,220,8.5
2022-05-25,C0F9Y0,spring,9.4,100,2.4,215,69.5
2022-05-26,C0F9Y0,spring,9.0,100,3.3,220,42.0
2022-05-27,C0F9Y0,spring,9.3,100,3.5,222,51.0
2022-05-28,C0F9Y0,spring,8.7,98,3.7,215,2.0
2022-05-29,C0F9Y0,spring,10.8,76,4.1,218,0.0
2022-05-30,C0F9Y0,spring,11.8,81,1.8,223,0.0
2022-05-31,C0F9Y0,spring,9.5,95,3.9,218,4.0
2022-06-01,C0F9Y0,summer,9.3,92,4.0,222,0.0
2022-06-02,C0F9Y0,summer,9.6,90,3.9,224,12.5
2022-06-03,C0F9Y0,summer,9.6,87,3.0,221,5.5
2022-06-04,C0F9Y0,summer,10.0,87,2.2,226,2.5
2022-06-05,C0F9Y0,summer,9.7,85,4.0,217,0.0
2022-06-06,C0F9Y0,summer,8.1,99,4.4,222,11.0
2022-06-07,C0F9Y0,summer,8.2,100,3.6,219,36.5
2022-06-08,C0F9Y0,summer,7.9,99,3.9,220,20.0
2022-06-09,C0F9Y0,summer,7.4,98,4.3,220,7.0
2022-06-10,C0F9Y0,summer,8.0,91,5.6,222,0.0
2022-06-11,C0F9Y0,summer,8.8,96,4.1,223,3.0
2022-06-12,C0F9Y0,summer,8.7,99,3.9,220,20.0
2022-06-13,C0F9Y0,summer,9.3,82,3.8,230,0.0
2022-06-14,C0F9Y0,summer,9.0,81,3.7,221,0.0
2022-06-15,C0F9Y0,summer,8.1,83,3.7,232,0.5
2022-06-16,C0F9Y0,summer,8.1,92,3.4,222,0.0
2022-06-17,C0F9Y0,summer,8.5,90,3.7,225,1.0
2022-06-18,C0F9Y0,summer,10.5,71,2.6,221,0.5
2022-06-19,C0F9Y0,summer,11.0,68,2.4,211,0.0
2022-06-20,C0F9Y0,summer,11.0,64,3.7,223,0.0
2022-06-21,C0F9Y0,summer,11.5,59,2.4,215,0.0
2022-06-22,C0F9Y0,summer,11.3,64,1.9,220,6.5
2022-06-23,C0F9Y0,summer,10.8,80,2.2,207,0.5
2022-06-24,C0F9Y0,summer,10.3,77,2.4,241,21.0
2022-06-25,C0F9Y0,summer,9.6,84,2.8,214,13.0
2022-06-26,C0F9Y0,summer,10.8,82,1.9,207,0.0
2022-06-27,C0F9Y0,summer,11.3,81,2.3,202,0.0
2022-06-28,C0F9Y0,summer,11.9,78,2.3,207,0.0
2022-06-29,C0F9Y0,summer,10.6,86,2.8,203,14.5
2022-06-30,C0F9Y0,summer,10.8,87,2.6,209,0.5
2022-07-01,C0F9Y0,summer,10.8,87,2.8,209,0.5
2022-07-02,C0F9Y0,summer,10.1,97,1.3,220,26.0
2022-07-03,C0F9Y0,summer,11.0,88,2.4,233,0.5
2022-07-04,C0F9Y0,summer,11.1,86,2.1,210,5.5
2022-07-05,C0F9Y0,summer,10.3,90,2.5,219,3.5
2022-07-06,C0F9Y0,summer,11.2,86,1.8,213,3.0
2022-07-07,C0F9Y0,summer,11.4,87,2.2,211,0.0
2022-07-08,C0F9Y0,summer,11.6,75,1.3,359,0.0
2022-07-09,C0F9Y0,summer,11.6,68,1.4,19,0.0
2022-07-10,C0F9Y0,summer,12.1,61,2.4,211,0.0
2022-07-11,C0F9Y0,summer,11.8,64,1.9,202,0.0
2022-07-12,C0F9Y0,summer,12.1,65,2.6,206,0.0
2022-07-13,C0F9Y0,summer,12.7,56,1.9,197,0.0
2022-07-14,C0F9Y0,summer,13.1,80,1.7,227,1.0
2022-07-15,C0F9Y0,summer,12.4,87,1.3,208,0.0
2022-07-16,C0F9Y0,summer,12.7,78,1.5,213,0.0
2022-07-17,C0F9Y0,summer,11.4,73,2.0,202,1.0
2022-07-18,C0F9Y0,summer,12.6,73,2.2,220,0.0
2022-07-19,C0F9Y0,summer,12.6,76,2.2,218,0.0
2022-07-20,C0F9Y0,summer,12.7,71,1.7,213,23.0
2022-07-21,C0F9Y0,summer,12.6,77,1.3,1,0.0
2022-07-22,C0F9Y0,summer,13.3,61,1.5,5,0.0
2022-07-23,C0F9Y0,summer,13.0,54,1.1,1,0.0
2022-07-24,C0F9Y0,summer,13.4,47,1.1,4,0.0
2022-07-25,C0F9Y0,summer,12.6,53,0.8,4,0.0
2022-07-26,C0F9Y0,summer,11.8,58,1.2,352,0.0
2022-07-27,C0F9Y0,summer,12.1,54,1.2,193,0.0
2022-07-28,C0F9Y0,summer,12.5,58,1.2,2,0.0
2022-07-29,C0F9Y0,summer,11.2,74,1.1,298,0.0
2022-07-30,C0F9Y0,summer,10.0,94,1.1,355,48.0
2022-07-31,C0F9Y0,summer,10.0,88,1.6,357,2.5
2022-08-01,C0F9Y0,summer,9.9,90,1.6,221,9.5
2022-08-02,C0F9Y0,summer,9.3,90,1.6,14,12.5
2022-08-03,C0F9Y0,summer,10.3,93,3.3,205,0.5
2022-08-04,C0F9Y0,summer,11.4,87,2.7,214,0.0
2022-08-05,C0F9Y0,summer,11.0,87,1.4,217,0.0
2022-08-06,C0F9Y0,summer,10.6,80,1.1,278,0.0
2022-08-07,C0F9Y0,summer,10.9,69,1.9,203,0.5
2022-08-08,C0F9Y0,summer,10.6,81,2.4,218,0.0
2022-08-09,C0F9Y0,summer,11.6,75,2.6,210,0.0
2022-08-10,C0F9Y0,summer,11.3,81,1.8,211,2.5
2022-08-11,C0F9Y0,summer,10.9,80,1.6,205,0.0
2022-08-12,C0F9Y0,summer,11.7,70,1.8,210,4.0
2022-08-13,C0F9Y0,summer,12.1,75,2.2,198,0.0
2022-08-14,C0F9Y0,summer,11.6,79,1.9,208,0.0
2022-08-15,C0F9Y0,summer,12.1,75,2.5,207,0.0
2022-08-16,C0F9Y0,summer,12.5,75,2.5,209,0.0
2022-08-17,C0F9Y0,summer,11.9,78,2.5,204,15.0
2022-08-18,C0F9Y0,summer,11.8,88,2.9,213,0.0
2022-08-19,C0F9Y0,summer,12.0,83,1.8,219,0.0
2022-08-20,C0F9Y0,summer,11.3,76,1.6,214,1.0
2022-08-21,C0F9Y0,summer,11.0,64,1.3,358,0.0
2022-08-22,C0F9Y0,summer,12.1,54,1.8,59,0.0
2022-08-23,C0F9Y0,summer,12.7,56,3.7,205,0.0
2022-08-24,C0F9Y0,summer,12.1,82,3.9,213,0.0
2022-08-25,C0F9Y0,summer,11.4,81,2.2,220,1.0
2022-08-26,C0F9Y0,summer,10.9,79,1.7,5,10.5
2022-08-27,C0F9Y0,summer,9.6,89,1.3,1,34.0
2022-08-28,C0F9Y0,summer,9.3,97,0.8,7,22.5
2022-08-29,C0F9Y0,summer,11.0,90,1.7,9,0.5
2022-08-30,C0F9Y0,summer,11.3,80,1.6,212,3.5
2022-08-31,C0F9Y0,summer,11.6,79,1.2,354,0.5
2022-09-01,C0F9Y0,autumn,9.9,99,1.2,8,10.0
2022-09-02,C0F9Y0,autumn,10.6,100,1.4,208,111.5
2022-09-03,C0F9Y0,autumn,10.4,100,1.7,135,169.0
2022-09-04,C0F9Y0,autumn,10.0,100,3.6,13,64.5
2022-09-05,C0F9Y0,autumn,11.3,95,2.4,231,0.0
2022-09-06,C0F9Y0,autumn,10.8,95,2.1,205,58.0
2022-09-07,C0F9Y0,autumn,9.9,95,1.4,215,20.5
2022-09-08,C0F9Y0,autumn,10.3,65,1.4,360,0.5
2022-09-09,C0F9Y0,autumn,12.4,25,1.5,337,0.0
2022-09-10,C0F9Y0,autumn,11.8,44,1.0,52,0.0
2022-09-11,C0F9Y0,autumn,8.4,88,1.1,11,93.5
2022-09-12,C0F9Y0,autumn,8.6,100,1.4,196,113.0
2022-09-13,C0F9Y0,autumn,7.8,100,2.2,348,33.0
2022-09-14,C0F9Y0,autumn,8.6,89,1.8,222,0.0
2022-09-15,C0F9Y0,autumn,7.9,91,2.1,211,0.5
2022-09-16,C0F9Y0,autumn,6.9,89,1.8,214,0.0
2022-09-17,C0F9Y0,autumn,6.9,86,1.7,349,0.5
2022-09-18,C0F9Y0,autumn,6.9,84,2.0,342,0.0
2022-09-19,C0F9Y0,autumn,7.5,81,1.3,333,0.0
2022-09-20,C0F9Y0,autumn,8.5,59,1.1,355,0.0
2022-09-21,C0F9Y0,autumn,9.5,41,1.5,347,0.0
2022-09-22,C0F9Y0,autumn,10.6,47,1.1,354,0.0
2022-09-23,C0F9Y0,autumn,10.0,81,1.0,7,0.0
2022-09-24,C0F9Y0,autumn,8.7,98,2.0,211,5.0
2022-09-25,C0F9Y0,autumn,10.1,92,2.7,194,0.0
2022-09-26,C0F9Y0,autumn,10.9,67,4.0,209,1.0
2022-09-27,C0F9Y0,autumn,12.4,41,2.3,122,0.0
2022-09-28,C0F9Y0,autumn,11.3,51,1.7,359,0.0
2022-09-29,C0F9Y0,autumn,11.7,48,1.6,13,0.0
2022-09-30,C0F9Y0,autumn,12.1,51,2.0,7,0.0
2022-10-01,C0F9Y0,autumn,12.2,52,1.6,206,0.0
2022-10-02,C0F9Y0,autumn,13.3,46,1.6,25,0.0
2022-10-03,C0F9Y0,autumn,12.3,31,1.4,232,0.0
2022-10-04,C0F9Y0,autumn,11.5,30,2.0,14,0.0
2022-10-05,C0F9Y0,autumn,11.6,56,2.5,63,0.0
2022-10-06,C0F9Y0,autumn,10.6,77,2.0,203,0.5
2022-10-07,C0F9Y0,autumn,9.5,88,1.7,71,15.0
2022-10-08,C0F9Y0,autumn,9.2,100,1.8,205,6.0
2022-10-09,C0F9Y0,autumn,9.2,98,1.7,214,27.5
2022-10-10,C0F9Y0,autumn,7.9,93,2.5,222,0.0
2022-10-11,C0F9Y0,autumn,9.1,73,2.4,203,0.5
2022-10-12,C0F9Y0,autumn,7.9,85,2.6,210,0.5
2022-10-13,C0F9Y0,autumn,9.0,77,1.2,234,0.0
2022-10-14,C0F9Y0,autumn,8.8,79,1.6,349,6.0
2022-10-15,C0F9Y0,autumn,9.5,100,2.7,3,185.0
2022-10-16,C0F9Y0,autumn,9.3,100,3.5,210,61.5
2022-10-17,C0F9Y0,autumn,7.6,93,3.4,201,34.5
2022-10-18,C0F9Y0,autumn,9.6,91,1.8,199,0.0
2022-10-19,C0F9Y0,autumn,9.7,86,1.5,8,0.5
2022-10-20,C0F9Y0,autumn,10.9,61,1.3,8,0.0
2022-10-21,C0F9Y0,autumn,13.1,47,2.5,205,2.0
2022-10-22,C0F9Y0,autumn,10.7,97,2.5,208,26.0
2022-10-23,C0F9Y0,autumn,8.7,99,1.2,19,47.0
2022-10-24,C0F9Y0,autumn,7.8,65,1.4,343,0.0
2022-10-25,C0F9Y0,autumn,7.4,61,1.4,308,0.0
2022-10-26,C0F9Y0,autumn,7.7,72,1.3,335,0.0
2022-10-27,C0F9Y0,autumn,8.3,75,1.2,353,0.0
2022-10-28,C0F9Y0,autumn,8.9,75,1.5,28,0.0
2022-10-29,C0F9Y0,autumn,7.0,99,2.3,179,2.5
2022-10-30,C0F9Y0,autumn,7.6,97,2.9,196,5.5
2022-10-31,C0F9Y0,autumn,7.6,100,2.5,68,58.0
2022-11-01,C0F9Y0,autumn,6.1,100,3.1,190,9.5
2022-11-02,C0F9Y0,autumn,8.1,97,3.0,214,0.5
2022-11-03,C0F9Y0,autumn,8.6,86,2.5,221,1.5
2022-11-04,C0F9Y0,autumn,6.9,87,2.8,218,0.0
2022-11-05,C0F9Y0,autumn,6.3,95,2.5,216,6.5
2022-11-06,C0F9Y0,autumn,5.7,96,2.8,202,0.5
2022-11-07,C0F9Y0,autumn,5.5,98,1.5,200,7.0
2022-11-08,C0F9Y0,autumn,5.8,95,1.9,201,9.0
2022-11-09,C0F9Y0,autumn,6.6,93,1.8,220,0.0
2022-11-10,C0F9Y0,autumn,7.3,84,1.8,224,0.0
2022-11-11,C0F9Y0,autumn,8.8,73,2.8,210,0.5
2022-11-12,C0F9Y0,autumn,11.8,26,1.8,217,0.0
2022-11-13,C0F9Y0,autumn,11.3,19,2.0,69,0.0
2022-11-14,C0F9Y0,autumn,8.8,38,1.8,317,0.0
2022-11-15,C0F9Y0,autumn,7.6,68,2.4,276,0.0
2022-11-16,C0F9Y0,autumn,7.1,82,1.7,174,0.0
2022-11-17,C0F9Y0,autumn,8.9,59,1.9,225,0.0
2022-11-18,C0F9Y0,autumn,9.3,50,1.9,225,0.0
2022-11-19,C0F9Y0,autumn,9.1,50,1.9,209,0.0
2022-11-20,C0F9Y0,autumn,9.1,63,2.2,223,0.0
2022-11-21,C0F9Y0,autumn,8.1,79,1.9,210,0.0
2022-11-22,C0F9Y0,autumn,7.8,91,2.6,221,0.0
2022-11-23,C0F9Y0,autumn,7.8,100,2.4,225,15.5
2022-11-24,C0F9Y0,autumn,8.0,100,2.6,214,41.0
2022-11-25,C0F9Y0,autumn,6.8,98,3.5,228,4.5
2022-11-26,C0F9Y0,autumn,6.2,71,4.6,232,3.5
2022-11-27,C0F9Y0,autumn,7.8,77,4.4,220,0.0
2022-11-28,C0F9Y0,autumn,9.7,50,3.4,217,0.0
2022-11-29,C0F9Y0,autumn,10.6,50,3.0,216,0.0
2022-11-30,C0F9Y0,autumn,7.8,70,3.2,218,0.0
2022-12-01,C0F9Y0,winter,5.9,98,2.6,210,10.0
2022-12-02,C0F9Y0,winter,5.6,99,3.0,204,1.5
2022-12-03,C0F9Y0,winter,6.6,77,2.5,216,0.0
2022-12-04,C0F9Y0,winter,6.9,61,2.5,214,0.0
2022-12-05,C0F9Y0,winter,6.6,64,3.1,216,0.0
2022-12-06,C0F9Y0,winter,3.4,88,3.5,201,0.0
2022-12-07,C0F9Y0,winter,2.1,85,3.2,207,0.0
2022-12-08,C0F9Y0,winter,3.9,62,4.3,199,0.0
2022-12-09,C0F9Y0,winter,5.1,37,3.9,204,0.0
2022-12-10,C0F9Y0,winter,5.4,55,3.7,203,0.0
2022-12-11,C0F9Y0,winter,2.8,95,3.5,208,0.0
2022-12-12,C0F9Y0,winter,3.3,96,3.5,222,2.0
2022-12-13,C0F9Y0,winter,4.5,99,3.1,215,9.5
2022-12-14,C0F9Y0,winter,4.4,90,3.9,230,0.0
2022-12-15,C0F9Y0,winter,5.1,97,3.3,221,3.0
2022-12-16,C0F9Y0,winter,4.6,98,3.1,218,0.5
2022-12-17,C0F9Y0,winter,3.0,98,4.4,220,25.0
2022-12-18,C0F9Y0,winter,0.1,45,4.8,278,1.0
2022-12-19,C0F9Y0,winter,0.9,35,3.2,243,0.0
2022-12-20,C0F9Y0,winter,2.0,59,2.3,228,0.0
2022-12-21,C0F9Y0,winter,0.5,53,3.8,270,0.0
2022-12-22,C0F9Y0,winter,-2.0,14,3.3,325,0.0
2022-12-23,C0F9Y0,winter,-3.2,16,3.0,287,0.0
2022-12-24,C0F9Y0,winter,-3.8,37,2.5,348,0.0
2022-12-25,C0F9Y0,winter,0.7,10,1.7,325,0.0
2022-12-26,C0F9Y0,winter,2.1,24,1.8,204,0.0
2022-12-27,C0F9Y0,winter,0.7,69,1.4,4,0.0
2022-12-28,C0F9Y0,winter,1.0,75,3.9,202,0.0
2022-12-29,C0F9Y0,winter,0.8,100,2.0,206,3.0
2022-12-30,C0F9Y0,winter,2.2,81,2.5,217,0.5
2022-12-31,C0F9Y0,winter,3.7,67,3.2,205,0.0
2023-01-01,C0F9Y0,winter,2.6,98,2.7,199,5.5
2023-01-02,C0F9Y0,winter,2.6,96,2.2,328,17.5
2023-01-03,C0F9Y0,winter,2.1,92,2.6,250,1.0
2023-01-04,C0F9Y0,winter,1.0,88,2.4,253,0.0
2023-01-05,C0F9Y0,winter,3.3,62,3.5,202,0.0
2023-01-06,C0F9Y0,winter,5.0,39,3.2,211,0.0
2023-01-07,C0F9Y0,winter,3.5,50,2.4,229,0.0
2023-01-08,C0F9Y0,winter,4.4,44,1.6,14,0.0
2023-01-09,C0F9Y0,winter,4.0,83,2.7,218,4.0
2023-01-10,C0F9Y0,winter,2.8,90,2.6,267,8.0
2023-01-11,C0F9Y0,winter,3.4,91,2.5,204,0.0
2023-01-12,C0F9Y0,winter,5.0,89,2.4,217,0.0
2023-01-13,C0F9Y0,winter,7.3,70,3.8,220,0.0
2023-01-14,C0F9Y0,winter,6.0,73,4.4,215,0.0
2023-01-15,C0F9Y0,winter,3.9,67,3.6,215,0.0
2023-01-16,C0F9Y0,winter,0.6,82,4.0,230,0.0
2023-01-17,C0F9Y0,winter,2.7,50,3.9,254,0.0
2023-01-18,C0F9Y0,winter,5.1,32,4.9,234,0.0
2023-01-19,C0F9Y0,winter,2.1,58,3.2,240,0.0
2023-01-20,C0F9Y0,winter,0.0,91,3.3,207,0.0
2023-01-21,C0F9Y0,winter,2.1,84,3.4,211,0.5
2023-01-22,C0F9Y0,winter,2.7,65,3.5,215,0.0
2023-01-23,C0F9Y0,winter,4.0,64,5.6,210,0.0
2023-01-24,C0F9Y0,winter,1.3,56,4.1,253,0.0
2023-01-25,C0F9Y0,winter,4.1,29,3.8,223,0.0
2023-01-26,C0F9Y0,winter,8.3,14,6.7,247,0.0
2023-01-27,C0F9Y0,winter,3.3,50,5.9,265,0.0
2023-01-28,C0F9Y0,winter,0.7,29,3.0,194,0.0
2023-01-29,C0F9Y0,winter,0.6,22,1.7,349,0.0
2023-01-30,C0F9Y0,winter,-0.1,13,1.7,343,0.0
2023-01-31,C0F9Y0,winter,6.5,14,2.9,208,0.0
2023-02-01,C0F9Y0,winter,6.4,42,5.3,203,0.0
2023-02-02,C0F9Y0,winter,8.9,19,4.7,256,0.0
2023-02-03,C0F9Y0,winter,7.5,38,4.0,212,0.0
2023-02-04,C0F9Y0,winter,3.3,79,3.0,233,2.5
2023-02-05,C0F9Y0,winter,3.0,100,3.3,203,0.5
2023-02-06,C0F9Y0,winter,4.1,80,4.5,234,8.5
2023-02-07,C0F9Y0,winter,4.0,75,3.6,246,0.0
2023-02-08,C0F9Y0,winter,4.8,65,3.2,237,0.0
2023-02-09,C0F9Y0,winter,5.7,72,3.7,224,0.0
2023-02-10,C0F9Y0,winter,5.1,86,3.7,226,0.0
2023-02-11,C0F9Y0,winter,5.8,60,4.0,236,0.0
2023-02-12,C0F9Y0,winter,6.6,45,3.8,223,0.0
2023-02-13,C0F9Y0,winter,6.1,56,3.4,235,0.0
2023-02-14,C0F9Y0,winter,2.9,93,4.5,258,0.0
2023-02-15,C0F9Y0,winter,2.3,50,2.5,1,0.0
2023-02-16,C0F9Y0,winter,6.7,18,2.7,212,0.0
2023-02-17,C0F9Y0,winter,8.4,19,3.5,214,0.0
2023-02-18,C0F9Y0,winter,9.0,23,3.1,219,0.0
2023-02-19,C0F9Y0,winter,8.6,28,2.3,221,0.0
2023-02-20,C0F9Y0,winter,6.7,41,2.1,221,0.0
2023-02-21,C0F9Y0,winter,6.3,45,1.5,223,0.0
2023-02-22,C0F9Y0,winter,7.6,24,2.3,215,0.0
2023-02-23,C0F9Y0,winter,5.9,31,2.4,207,0.0
2023-02-24,C0F9Y0,winter,4.5,47,1.7,225,0.0
2023-02-25,C0F9Y0,winter,3.2,74,2.2,230,0.0
2023-02-26,C0F9Y0,winter,2.1,63,2.3,256,0.0
2023-02-27,C0F9Y0,winter,3.2,45,1.3,56,0.0
2023-02-28,C0F9Y0,winter,4.9,38,1.5,16,0.0
2023-03-01,C0F9Y0,spring,4.1,47,2.6,241,0.0
2023-03-02,C0F9Y0,spring,1.7,56,2.7,304,0.0
2023-03-03,C0F9Y0,spring,2.9,39,1.9,261,0.0
2023-03-04,C0F9Y0,spring,-0.8,67,2.8,1,0.0
2023-03-05,C0F9Y0,spring,1.9,9,2.8,323,0.0
2023-03-06,C0F9Y0,spring,2.5,14,1.9,321,0.0
2023-03-07,C0F9Y0,spring,3.0,29,1.5,312,0.0
2023-03-08,C0F9Y0,spring,2.5,58,1.4,318,0.0
2023-03-09,C0F9Y0,spring,2.2,63,2.0,293,0.0
2023-03-10,C0F9Y0,spring,3.4,24,1.2,4,0.0
2023-03-11,C0F9Y0,spring,6.0,40,1.3,290,0.0
2023-03-12,C0F9Y0,spring,3.0,63,1.4,326,0.0
2023-03-13,C0F9Y0,spring,1.2,89,2.5,280,0.0
2023-03-14,C0F9Y0,spring,0.6,77,2.7,226,0.5
2023-03-15,C0F9Y0,spring,5.6,55,2.1,250,0.0
2023-03-16,C0F9Y0,spring,4.7,62,1.7,267,0.0
2023-03-17,C0F9Y0,spring,5.6,59,2.4,217,0.0
2023-03-18,C0F9Y0,spring,5.9,59,3.3,235,0.0
2023-03-19,C0F9Y0,spring,5.3,68,3.7,252,0.0
2023-03-20,C0F9Y0,spring,6.8,76,4.4,277,0.0
2023-03-21,C0F9Y0,spring,8.3,71,5.7,246,0.0
2023-03-22,C0F9Y0,spring,8.8,62,5.0,247,0.0
2023-03-23,C0F9Y0,spring,8.7,34,4.3,219,0.0
2023-03-24,C0F9Y0,spring,7.1,51,4.2,229,0.0
2023-03-25,C0F9Y0,spring,6.8,62,4.4,219,1.5
2023-03-26,C0F9Y0,spring,2.4,98,3.7,203,25.5
